effective_operator_source,latency_seconds,method_id,network_calls_total,operator_source,partition,peak_memory_mb,seed,source_record,status
matching_p0,10.831118640984641,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260804,sim31,success
matching_p0,10.833823590975953,M1_observation_warm_start_sdedit,200,matching_p0,development,1541.650390625,20260805,sim31,success
matching_p0,10.86603783199098,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260801,sim31,success
matching_p0,10.857361668982776,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260802,sim31,success
matching_p0,10.818027608998818,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260803,sim31,success
matching_p0,10.811057976010488,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260804,sim31,success
matching_p0,10.806799227982992,M2_final_hard_q_consistency,200,matching_p0,development,1541.650390625,20260805,sim31,success
matching_p0,10.856572598015191,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260801,sim31,success
matching_p0,10.867261222010711,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260802,sim31,success
matching_p0,10.798843475000467,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260803,sim31,success
matching_p0,10.782621158985421,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260804,sim31,success
matching_p0,10.786075137992157,M4_per_step_quadratic_proximal_q_consistency,200,matching_p0,development,1541.650390625,20260805,sim31,success
query_derived_oracle_projector,11.263243224995676,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim31,success
query_derived_oracle_projector,11.292480841017095,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim31,success
query_derived_oracle_projector,11.264973303012084,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim31,success
query_derived_oracle_projector,11.283634852996329,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim31,success
query_derived_oracle_projector,11.323563289974118,M1_observation_warm_start_sdedit,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim31,success
query_derived_oracle_projector,11.344834555027774,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim31,success
query_derived_oracle_projector,11.302663164009573,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim31,success
query_derived_oracle_projector,11.28478977800114,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim31,success
query_derived_oracle_projector,11.258729321009014,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim31,success
query_derived_oracle_projector,11.306251222005812,M2_final_hard_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim31,success
query_derived_oracle_projector,11.375025797024136,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260801,sim31,success
query_derived_oracle_projector,11.33883673598757,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260802,sim31,success
query_derived_oracle_projector,11.295913520007161,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260803,sim31,success
query_derived_oracle_projector,11.349204182974063,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260804,sim31,success
query_derived_oracle_projector,11.330961676983861,M4_per_step_quadratic_proximal_q_consistency,200,query_derived_oracle_projector,development,1541.650390625,20260805,sim31,success
