participant,run,family,group_index,annotation_rows,successful_mapped_names,failed_names,mask_channels,mask_time_fraction,mask_element_fraction,mask_empty
26,1,head_motion,10,25,25,,25,0.5,0.36764705882352944,0
26,1,head_motion,11,25,25,,25,0.5,0.36764705882352944,0
26,1,head_motion,12,25,25,,25,0.5,0.36764705882352944,0
26,1,head_motion,13,25,25,,25,0.5,0.36764705882352944,0
26,1,head_motion,14,25,25,,25,0.5,0.36764705882352944,0
26,1,head_motion,15,6,6,,6,0.5,0.08823529411764706,0
26,1,head_motion,16,6,6,,6,0.5,0.08823529411764706,0
26,1,head_motion,17,6,6,,6,0.5,0.08823529411764706,0
26,1,head_motion,18,6,6,,6,0.484,0.08541176470588235,0
26,1,head_motion,19,6,6,,6,0.5,0.08823529411764706,0
26,2,chewing,0,22,22,,22,0.5,0.3235294117647059,0
26,2,chewing,1,22,22,,22,0.5,0.3235294117647059,0
26,2,facial_emg,2,7,7,,7,0.5,0.10294117647058823,0
26,2,facial_emg,3,7,7,,7,0.5,0.10294117647058823,0
26,2,head_motion,4,3,3,,3,0.5,0.04411764705882353,0
26,2,head_motion,5,15,15,,15,0.5,0.22058823529411764,0
26,2,head_motion,6,1,1,,1,0.5,0.014705882352941176,0
26,2,head_motion,7,3,3,,3,0.5,0.04411764705882353,0
26,2,head_motion,8,8,8,,8,0.5,0.11764705882352941,0
26,2,head_motion,9,14,14,,14,0.5,0.20588235294117646,0
26,2,head_motion,10,3,3,,3,0.5,0.04411764705882353,0
26,2,head_motion,11,1,1,,1,0.5,0.014705882352941176,0
26,2,head_motion,12,3,3,,3,0.5,0.04411764705882353,0
26,2,head_motion,13,10,10,,10,0.5,0.14705882352941177,0
26,2,head_motion,14,3,3,,3,0.5,0.04411764705882353,0
26,2,head_motion,15,1,1,,1,0.5,0.014705882352941176,0
26,2,head_motion,16,3,3,,3,0.5,0.04411764705882353,0
26,2,head_motion,17,7,7,,7,0.5,0.10294117647058823,0
26,2,head_motion,18,3,3,,3,0.5,0.04411764705882353,0
26,2,head_motion,19,12,12,,12,0.5,0.17647058823529413,0
26,2,head_motion,20,1,1,,1,0.5,0.014705882352941176,0
26,2,head_motion,21,12,12,,12,0.5,0.17647058823529413,0
26,2,head_motion,22,3,3,,3,0.5,0.04411764705882353,0
26,2,head_motion,23,12,12,,12,0.5,0.17647058823529413,0
26,2,head_motion,24,3,3,,3,0.5,0.04411764705882353,0
26,2,head_motion,25,1,1,,1,0.5,0.014705882352941176,0
26,2,head_motion,26,12,12,,12,0.5,0.17647058823529413,0
26,2,head_motion,27,3,3,,3,0.5,0.04411764705882353,0
26,2,head_motion,28,6,6,,6,0.5,0.08823529411764706,0
26,2,head_motion,29,6,6,,6,0.5,0.08823529411764706,0
26,2,head_motion,30,6,6,,6,0.5,0.08823529411764706,0
26,2,head_motion,31,6,6,,6,0.5,0.08823529411764706,0
26,2,head_motion,32,6,6,,6,0.5,0.08823529411764706,0
26,2,head_motion,33,6,6,,6,0.5,0.08823529411764706,0
26,2,head_motion,34,6,6,,6,0.5,0.08823529411764706,0
26,2,head_motion,35,6,6,,6,0.5,0.08823529411764706,0
26,2,head_motion,36,6,6,,6,0.5,0.08823529411764706,0
26,2,head_motion,37,6,6,,6,0.5,0.08823529411764706,0
26,3,chewing,0,1,1,,34,0.5,0.5,0
26,3,chewing,1,1,1,,34,0.5,0.5,0
26,3,facial_emg,2,11,11,,11,0.5,0.16176470588235295,0
26,3,facial_emg,3,11,11,,11,0.5,0.16176470588235295,0
26,3,head_motion,4,20,20,,20,0.5,0.29411764705882354,0
26,3,head_motion,5,20,20,,20,0.5,0.29411764705882354,0
26,3,head_motion,6,20,20,,20,0.5,0.29411764705882354,0
26,3,head_motion,7,20,20,,20,0.5,0.29411764705882354,0
26,3,head_motion,8,20,20,,20,0.5,0.29411764705882354,0
26,3,head_motion,9,20,20,,20,0.5,0.29411764705882354,0
26,3,head_motion,10,20,20,,20,0.5,0.29411764705882354,0
26,3,head_motion,11,20,20,,20,0.5,0.29411764705882354,0
26,3,head_motion,12,20,20,,20,0.5,0.29411764705882354,0
26,3,head_motion,13,20,20,,20,0.5,0.29411764705882354,0
26,3,head_motion,14,6,6,,6,0.5,0.08823529411764706,0
26,3,head_motion,15,6,6,,6,0.5,0.08823529411764706,0
26,3,head_motion,16,6,6,,6,0.5,0.08823529411764706,0
26,3,head_motion,17,6,6,,6,0.5,0.08823529411764706,0
26,4,chewing,0,1,1,,34,0.5,0.5,0
26,4,chewing,1,1,1,,34,0.5,0.5,0
26,4,facial_emg,2,10,10,,10,0.5,0.14705882352941177,0
26,4,facial_emg,3,10,10,,10,0.5,0.14705882352941177,0
26,4,head_motion,4,25,25,,25,0.5,0.36764705882352944,0
26,4,head_motion,5,25,25,,25,0.5,0.36764705882352944,0
26,4,head_motion,6,25,25,,25,0.5,0.36764705882352944,0
26,4,head_motion,7,25,25,,25,0.5,0.36764705882352944,0
26,4,head_motion,8,25,25,,25,0.5,0.36764705882352944,0
26,4,head_motion,9,25,25,,25,0.5,0.36764705882352944,0
26,4,head_motion,10,6,6,,6,0.46,0.0811764705882353,0
26,4,head_motion,11,6,6,,6,0.436,0.07694117647058824,0
26,4,head_motion,12,6,6,,6,0.484,0.08541176470588235,0
26,4,swallowing,13,19,19,,19,0.5,0.27941176470588236,0
26,4,swallowing,14,19,19,,19,0.5,0.27941176470588236,0
26,4,swallowing,15,19,19,,19,0.5,0.27941176470588236,0
26,4,swallowing,16,11,11,,11,0.432,0.13976470588235293,0
26,4,swallowing,17,11,11,,11,0.5,0.16176470588235295,0
26,4,tongue,18,4,4,,4,0.5,0.058823529411764705,0
26,5,chewing,0,1,1,,34,0.5,0.5,0
26,5,chewing,1,1,1,,34,0.5,0.5,0
26,5,chewing,2,1,1,,34,0.5,0.5,0
26,5,facial_emg,3,15,15,,15,0.5,0.22058823529411764,0
26,5,facial_emg,4,15,15,,15,0.5,0.22058823529411764,0
26,5,head_motion,5,25,25,,25,0.5,0.36764705882352944,0
26,5,head_motion,6,25,25,,25,0.5,0.36764705882352944,0
26,5,head_motion,7,25,25,,25,0.5,0.36764705882352944,0
26,5,head_motion,8,25,25,,25,0.5,0.36764705882352944,0
26,5,head_motion,9,25,25,,25,0.5,0.36764705882352944,0
26,5,head_motion,10,25,25,,25,0.5,0.36764705882352944,0
26,5,head_motion,11,25,25,,25,0.5,0.36764705882352944,0
26,5,head_motion,12,25,25,,25,0.5,0.36764705882352944,0
26,5,head_motion,13,25,25,,25,0.5,0.36764705882352944,0
26,5,head_motion,14,25,25,,25,0.5,0.36764705882352944,0
26,5,head_motion,15,7,7,,7,0.5,0.10294117647058823,0
26,5,head_motion,16,7,7,,7,0.5,0.10294117647058823,0
26,5,head_motion,17,7,7,,7,0.5,0.10294117647058823,0
26,5,head_motion,18,6,6,,6,0.5,0.08823529411764706,0
26,5,head_motion,19,7,7,,7,0.5,0.10294117647058823,0
26,6,chewing,0,1,1,,34,0.5,0.5,0
26,6,chewing,1,1,1,,34,0.5,0.5,0
27,1,chewing,0,1,1,,34,0.5,0.5,0
27,1,chewing,1,1,1,,34,0.5,0.5,0
27,1,facial_emg,2,10,10,,10,0.5,0.14705882352941177,0
27,1,facial_emg,3,10,10,,10,0.5,0.14705882352941177,0
27,1,head_motion,4,23,23,,23,0.5,0.3382352941176471,0
27,1,head_motion,5,23,23,,23,0.5,0.3382352941176471,0
27,1,head_motion,6,23,23,,23,0.5,0.3382352941176471,0
27,1,head_motion,7,23,23,,23,0.5,0.3382352941176471,0
27,1,head_motion,8,23,23,,23,0.5,0.3382352941176471,0
27,1,head_motion,9,23,23,,23,0.5,0.3382352941176471,0
27,1,head_motion,10,23,23,,23,0.5,0.3382352941176471,0
27,1,head_motion,11,23,23,,23,0.5,0.3382352941176471,0
27,1,head_motion,12,23,23,,23,0.5,0.3382352941176471,0
27,1,head_motion,13,6,6,,6,0.5,0.08823529411764706,0
27,1,head_motion,14,6,6,,6,0.5,0.08823529411764706,0
27,1,head_motion,15,6,6,,6,0.5,0.08823529411764706,0
27,1,head_motion,16,6,6,,6,0.5,0.08823529411764706,0
27,1,swallowing,17,7,7,,7,0.5,0.10294117647058823,0
27,1,tongue,18,6,6,,6,0.5,0.08823529411764706,0
27,1,tongue,19,9,9,,9,0.5,0.1323529411764706,0
27,1,tongue,20,10,10,,10,0.324,0.09529411764705882,0
27,1,tongue,21,10,10,,10,0.372,0.10941176470588235,0
27,1,tongue,22,10,10,,10,0.28,0.08235294117647059,0
27,2,chewing,0,1,1,,34,0.5,0.5,0
27,2,chewing,1,1,1,,34,0.5,0.5,0
27,2,facial_emg,2,9,9,,9,0.5,0.1323529411764706,0
27,2,facial_emg,3,9,9,,9,0.5,0.1323529411764706,0
27,2,head_motion,4,24,24,,24,0.5,0.35294117647058826,0
27,2,head_motion,5,24,24,,24,0.5,0.35294117647058826,0
27,2,head_motion,6,24,24,,24,0.5,0.35294117647058826,0
27,2,head_motion,7,6,6,,6,0.5,0.08823529411764706,0
27,2,head_motion,8,6,6,,6,0.5,0.08823529411764706,0
27,2,head_motion,9,6,6,,6,0.5,0.08823529411764706,0
27,2,swallowing,10,12,12,,12,0.5,0.17647058823529413,0
27,2,tongue,11,5,5,,5,0.5,0.07352941176470588,0
27,2,tongue,12,5,5,,5,0.5,0.07352941176470588,0
27,2,tongue,13,5,5,,5,0.464,0.06823529411764706,0
27,2,tongue,14,5,5,,5,0.5,0.07352941176470588,0
27,2,tongue,15,5,5,,5,0.5,0.07352941176470588,0
27,3,chewing,0,1,1,,34,0.5,0.5,0
27,3,chewing,1,1,1,,34,0.5,0.5,0
27,3,facial_emg,2,10,10,,10,0.5,0.14705882352941177,0
27,3,facial_emg,3,17,17,,17,0.5,0.25,0
27,3,head_motion,4,27,27,,27,0.5,0.39705882352941174,0
27,3,head_motion,5,27,27,,27,0.5,0.39705882352941174,0
27,3,head_motion,6,27,27,,27,0.5,0.39705882352941174,0
27,3,head_motion,7,27,27,,27,0.5,0.39705882352941174,0
27,3,head_motion,8,27,27,,27,0.5,0.39705882352941174,0
27,3,head_motion,9,27,27,,27,0.5,0.39705882352941174,0
27,3,head_motion,10,27,27,,27,0.5,0.39705882352941174,0
27,3,swallowing,11,18,18,,18,0.5,0.2647058823529412,0
27,3,swallowing,12,8,8,,8,0.5,0.11764705882352941,0
27,4,chewing,0,1,1,,34,0.5,0.5,0
27,4,chewing,1,1,1,,34,0.5,0.5,0
27,4,facial_emg,2,14,14,,14,0.5,0.20588235294117646,0
27,4,facial_emg,3,14,14,,14,0.5,0.20588235294117646,0
27,4,head_motion,4,20,20,,20,0.5,0.29411764705882354,0
27,4,head_motion,5,20,20,,20,0.5,0.29411764705882354,0
27,4,head_motion,6,20,20,,20,0.5,0.29411764705882354,0
27,4,head_motion,7,20,20,,20,0.5,0.29411764705882354,0
27,4,head_motion,8,20,20,,20,0.5,0.29411764705882354,0
27,4,head_motion,9,20,20,,20,0.5,0.29411764705882354,0
27,4,head_motion,10,20,20,,20,0.5,0.29411764705882354,0
27,4,head_motion,11,20,20,,20,0.5,0.29411764705882354,0
27,4,head_motion,12,3,3,,3,0.5,0.04411764705882353,0
27,4,swallowing,13,19,19,,19,0.5,0.27941176470588236,0
27,4,tongue,14,4,4,,4,0.412,0.04847058823529412,0
27,4,tongue,15,6,6,,6,0.44,0.07764705882352942,0
27,4,tongue,16,6,6,,6,0.476,0.084,0
27,4,tongue,17,6,6,,6,0.476,0.084,0
27,4,tongue,18,4,4,,4,0.396,0.046588235294117646,0
27,4,tongue,19,4,4,,4,0.38,0.04470588235294118,0
27,4,tongue,20,4,4,,4,0.38,0.04470588235294118,0
27,4,tongue,21,4,4,,4,0.464,0.054588235294117646,0
27,4,tongue,22,4,4,,4,0.324,0.03811764705882353,0
27,5,chewing,0,1,1,,34,0.5,0.5,0
27,5,chewing,1,1,1,,34,0.5,0.5,0
27,5,facial_emg,2,14,14,,14,0.5,0.20588235294117646,0
27,5,facial_emg,3,14,14,,14,0.5,0.20588235294117646,0
27,5,head_motion,4,19,19,,19,0.5,0.27941176470588236,0
27,5,head_motion,5,19,19,,19,0.5,0.27941176470588236,0
27,5,head_motion,6,19,19,,19,0.5,0.27941176470588236,0
27,5,head_motion,7,19,19,,19,0.5,0.27941176470588236,0
27,5,head_motion,8,19,19,,19,0.5,0.27941176470588236,0
27,5,head_motion,9,19,19,,19,0.5,0.27941176470588236,0
27,5,head_motion,10,19,19,,19,0.5,0.27941176470588236,0
27,5,head_motion,11,19,19,,19,0.5,0.27941176470588236,0
27,5,head_motion,12,19,19,,19,0.5,0.27941176470588236,0
27,5,head_motion,13,19,19,,19,0.5,0.27941176470588236,0
27,5,head_motion,14,19,19,,19,0.5,0.27941176470588236,0
27,5,head_motion,15,19,19,,19,0.5,0.27941176470588236,0
27,5,swallowing,16,19,19,,19,0.5,0.27941176470588236,0
27,5,swallowing,17,21,21,,21,0.5,0.3088235294117647,0
27,5,tongue,18,6,6,,6,0.5,0.08823529411764706,0
27,5,tongue,19,6,6,,6,0.5,0.08823529411764706,0
27,5,tongue,20,6,6,,6,0.5,0.08823529411764706,0
27,5,tongue,21,4,4,,4,0.5,0.058823529411764705,0
27,5,tongue,22,4,4,,4,0.5,0.058823529411764705,0
27,5,tongue,23,6,6,,6,0.46,0.0811764705882353,0
27,6,chewing,0,1,1,,34,0.5,0.5,0
27,6,chewing,1,1,1,,34,0.5,0.5,0
27,6,facial_emg,2,14,14,,14,0.5,0.20588235294117646,0
27,6,facial_emg,3,14,14,,14,0.5,0.20588235294117646,0
27,6,head_motion,4,22,22,,22,0.5,0.3235294117647059,0
27,6,head_motion,5,22,22,,22,0.5,0.3235294117647059,0
27,6,head_motion,6,22,22,,22,0.5,0.3235294117647059,0
27,6,head_motion,7,22,22,,22,0.5,0.3235294117647059,0
27,6,head_motion,8,22,22,,22,0.5,0.3235294117647059,0
27,6,head_motion,9,22,22,,22,0.5,0.3235294117647059,0
27,6,head_motion,10,22,22,,22,0.5,0.3235294117647059,0
27,6,head_motion,11,22,22,,22,0.5,0.3235294117647059,0
27,6,head_motion,12,22,22,,22,0.5,0.3235294117647059,0
27,6,swallowing,13,24,24,,24,0.5,0.35294117647058826,0
27,6,swallowing,14,19,19,,19,0.5,0.27941176470588236,0
27,6,swallowing,15,19,19,,19,0.5,0.27941176470588236,0
27,6,tongue,16,8,8,,8,0.448,0.10541176470588236,0
27,6,tongue,17,8,8,,8,0.5,0.11764705882352941,0
27,6,tongue,18,9,9,,9,0.5,0.1323529411764706,0
27,6,tongue,19,9,9,,9,0.332,0.08788235294117647,0
27,6,tongue,20,9,9,,9,0.364,0.09635294117647059,0
27,6,tongue,21,9,9,,9,0.34,0.09,0
27,6,tongue,22,9,9,,9,0.388,0.10270588235294117,0
27,6,tongue,23,9,9,,9,0.34,0.09,0
29,1,chewing,0,1,1,,34,0.5,0.5,0
29,1,chewing,1,1,1,,34,0.5,0.5,0
29,1,facial_emg,2,12,12,,12,0.5,0.17647058823529413,0
29,1,head_motion,3,14,14,,14,0.5,0.20588235294117646,0
29,1,head_motion,4,14,14,,14,0.5,0.20588235294117646,0
29,1,head_motion,5,14,14,,14,0.5,0.20588235294117646,0
29,1,head_motion,6,14,14,,14,0.5,0.20588235294117646,0
29,1,head_motion,7,14,14,,14,0.5,0.20588235294117646,0
29,1,head_motion,8,14,14,,14,0.5,0.20588235294117646,0
29,1,head_motion,9,14,14,,14,0.5,0.20588235294117646,0
29,1,head_motion,10,6,6,,6,0.24,0.042352941176470586,0
29,1,head_motion,11,6,6,,6,0.312,0.055058823529411764,0
29,1,head_motion,12,6,6,,6,0.384,0.06776470588235294,0
29,2,chewing,0,1,1,,34,0.5,0.5,0
29,2,chewing,1,1,1,,34,0.5,0.5,0
29,2,facial_emg,2,14,14,,14,0.5,0.20588235294117646,0
29,2,facial_emg,3,14,14,,14,0.5,0.20588235294117646,0
29,2,head_motion,4,11,11,,11,0.5,0.16176470588235295,0
29,2,head_motion,5,11,11,,11,0.5,0.16176470588235295,0
29,2,head_motion,6,11,11,,11,0.5,0.16176470588235295,0
29,2,head_motion,7,11,11,,11,0.5,0.16176470588235295,0
29,2,head_motion,8,11,11,,11,0.5,0.16176470588235295,0
29,2,head_motion,9,11,11,,11,0.5,0.16176470588235295,0
29,2,head_motion,10,11,11,,11,0.5,0.16176470588235295,0
29,2,head_motion,11,11,11,,11,0.5,0.16176470588235295,0
29,2,swallowing,12,19,19,,19,0.5,0.27941176470588236,0
29,2,swallowing,13,19,19,,19,0.5,0.27941176470588236,0
29,2,tongue,14,4,4,,4,0.5,0.058823529411764705,0
29,2,tongue,15,4,4,,4,0.5,0.058823529411764705,0
29,3,chewing,0,1,1,,34,0.5,0.5,0
29,3,chewing,1,1,1,,34,0.5,0.5,0
29,3,facial_emg,2,11,11,,11,0.5,0.16176470588235295,0
29,3,facial_emg,3,11,11,,11,0.5,0.16176470588235295,0
29,3,head_motion,4,10,10,,10,0.5,0.14705882352941177,0
29,3,head_motion,5,10,10,,10,0.5,0.14705882352941177,0
29,3,head_motion,6,10,10,,10,0.5,0.14705882352941177,0
29,3,head_motion,7,10,10,,10,0.5,0.14705882352941177,0
29,3,head_motion,8,10,10,,10,0.5,0.14705882352941177,0
29,3,head_motion,9,10,10,,10,0.5,0.14705882352941177,0
29,3,head_motion,10,10,10,,10,0.5,0.14705882352941177,0
29,3,head_motion,11,10,10,,10,0.5,0.14705882352941177,0
29,3,head_motion,12,10,10,,10,0.5,0.14705882352941177,0
29,3,head_motion,13,4,4,,4,0.36,0.042352941176470586,0
29,3,head_motion,14,4,4,,4,0.408,0.048,0
29,3,head_motion,15,4,4,,4,0.336,0.03952941176470588,0
29,3,swallowing,16,19,19,,19,0.5,0.27941176470588236,0
29,3,swallowing,17,19,19,,19,0.5,0.27941176470588236,0
29,3,tongue,18,10,10,,10,0.5,0.14705882352941177,0
29,4,chewing,0,1,1,,34,0.5,0.5,0
29,4,chewing,1,1,1,,34,0.5,0.5,0
29,4,facial_emg,2,11,11,,11,0.5,0.16176470588235295,0
29,4,facial_emg,3,11,11,,11,0.5,0.16176470588235295,0
29,4,head_motion,4,10,10,,10,0.5,0.14705882352941177,0
29,4,head_motion,5,10,10,,10,0.5,0.14705882352941177,0
29,4,head_motion,6,10,10,,10,0.5,0.14705882352941177,0
29,4,head_motion,7,10,10,,10,0.5,0.14705882352941177,0
29,4,head_motion,8,10,10,,10,0.5,0.14705882352941177,0
29,4,head_motion,9,10,10,,10,0.5,0.14705882352941177,0
29,4,head_motion,10,10,10,,10,0.5,0.14705882352941177,0
29,4,head_motion,11,10,10,,10,0.5,0.14705882352941177,0
29,4,head_motion,12,10,10,,10,0.5,0.14705882352941177,0
29,4,swallowing,13,19,19,,19,0.5,0.27941176470588236,0
29,4,swallowing,14,19,19,,19,0.5,0.27941176470588236,0
29,5,chewing,0,1,1,,34,0.5,0.5,0
29,5,chewing,1,1,1,,34,0.5,0.5,0
29,5,facial_emg,2,14,14,,14,0.5,0.20588235294117646,0
29,5,facial_emg,3,14,14,,14,0.5,0.20588235294117646,0
29,5,head_motion,4,10,10,,10,0.5,0.14705882352941177,0
29,5,head_motion,5,10,10,,10,0.5,0.14705882352941177,0
29,5,head_motion,6,10,10,,10,0.5,0.14705882352941177,0
29,5,head_motion,7,10,10,,10,0.5,0.14705882352941177,0
29,5,head_motion,8,10,10,,10,0.5,0.14705882352941177,0
29,5,head_motion,9,10,10,,10,0.5,0.14705882352941177,0
29,5,head_motion,10,10,10,,10,0.5,0.14705882352941177,0
29,5,head_motion,11,10,10,,10,0.5,0.14705882352941177,0
29,5,head_motion,12,10,10,,10,0.5,0.14705882352941177,0
29,5,head_motion,13,10,10,,10,0.5,0.14705882352941177,0
29,5,swallowing,14,19,19,,19,0.5,0.27941176470588236,0
29,5,swallowing,15,21,21,,21,0.5,0.3088235294117647,0
29,5,swallowing,16,21,21,,21,0.5,0.3088235294117647,0
29,6,chewing,0,1,1,,34,0.5,0.5,0
29,6,chewing,1,1,1,,34,0.5,0.5,0
29,6,facial_emg,2,11,11,,11,0.5,0.16176470588235295,0
29,6,facial_emg,3,11,11,,11,0.5,0.16176470588235295,0
29,6,head_motion,4,10,10,,10,0.5,0.14705882352941177,0
29,6,head_motion,5,10,10,,10,0.5,0.14705882352941177,0
29,6,head_motion,6,10,10,,10,0.5,0.14705882352941177,0
29,6,head_motion,7,10,10,,10,0.5,0.14705882352941177,0
29,6,head_motion,8,10,10,,10,0.5,0.14705882352941177,0
29,6,head_motion,9,10,10,,10,0.5,0.14705882352941177,0
29,6,head_motion,10,10,10,,10,0.5,0.14705882352941177,0
29,6,head_motion,11,10,10,,10,0.5,0.14705882352941177,0
29,6,head_motion,12,10,10,,10,0.5,0.14705882352941177,0
29,6,swallowing,13,19,19,,19,0.5,0.27941176470588236,0
29,6,swallowing,14,19,19,,19,0.5,0.27941176470588236,0
29,6,swallowing,15,12,12,,12,0.5,0.17647058823529413,0
29,6,swallowing,16,12,12,,12,0.5,0.17647058823529413,0
30,1,chewing,0,1,1,,34,0.5,0.5,0
30,1,chewing,1,1,1,,34,0.5,0.5,0
30,1,facial_emg,2,16,16,,16,0.5,0.23529411764705882,0
30,1,facial_emg,3,16,16,,16,0.5,0.23529411764705882,0
30,1,head_motion,4,22,22,,22,0.5,0.3235294117647059,0
30,1,head_motion,5,22,22,,22,0.5,0.3235294117647059,0
30,1,head_motion,6,22,22,,22,0.5,0.3235294117647059,0
30,1,head_motion,7,22,22,,22,0.5,0.3235294117647059,0
30,1,head_motion,8,22,22,,22,0.5,0.3235294117647059,0
30,1,head_motion,9,22,22,,22,0.5,0.3235294117647059,0
30,1,head_motion,10,22,22,,22,0.5,0.3235294117647059,0
30,1,head_motion,11,22,22,,22,0.5,0.3235294117647059,0
30,1,head_motion,12,22,22,,22,0.5,0.3235294117647059,0
30,1,head_motion,13,7,7,,7,0.5,0.10294117647058823,0
30,1,head_motion,14,7,7,,7,0.5,0.10294117647058823,0
30,1,head_motion,15,7,7,,7,0.5,0.10294117647058823,0
30,1,tongue,16,6,6,,6,0.5,0.08823529411764706,0
30,1,tongue,17,6,6,,6,0.5,0.08823529411764706,0
30,1,tongue,18,6,6,,6,0.5,0.08823529411764706,0
30,1,tongue,19,6,6,,6,0.5,0.08823529411764706,0
30,1,tongue,20,6,6,,6,0.5,0.08823529411764706,0
30,1,tongue,21,4,4,,4,0.46,0.05411764705882353,0
30,1,tongue,22,4,4,,4,0.5,0.058823529411764705,0
30,1,tongue,23,4,4,,4,0.5,0.058823529411764705,0
30,1,tongue,24,4,4,,4,0.5,0.058823529411764705,0
30,1,tongue,25,4,4,,4,0.5,0.058823529411764705,0
30,1,tongue,26,4,4,,4,0.5,0.058823529411764705,0
30,1,tongue,27,4,4,,4,0.5,0.058823529411764705,0
30,2,chewing,0,1,1,,34,0.5,0.5,0
30,2,chewing,1,1,1,,34,0.5,0.5,0
30,2,facial_emg,2,15,15,,15,0.5,0.22058823529411764,0
30,2,facial_emg,3,15,15,,15,0.5,0.22058823529411764,0
30,2,head_motion,4,23,23,,23,0.5,0.3382352941176471,0
30,2,head_motion,5,23,23,,23,0.5,0.3382352941176471,0
30,2,head_motion,6,23,23,,23,0.5,0.3382352941176471,0
30,2,head_motion,7,23,23,,23,0.5,0.3382352941176471,0
30,2,head_motion,8,23,23,,23,0.5,0.3382352941176471,0
30,2,head_motion,9,23,23,,23,0.5,0.3382352941176471,0
30,2,head_motion,10,23,23,,23,0.5,0.3382352941176471,0
30,2,head_motion,11,23,23,,23,0.5,0.3382352941176471,0
30,2,head_motion,12,23,23,,23,0.5,0.3382352941176471,0
30,2,head_motion,13,23,23,,23,0.5,0.3382352941176471,0
30,2,head_motion,14,6,6,,6,0.5,0.08823529411764706,0
30,2,head_motion,15,6,6,,6,0.5,0.08823529411764706,0
30,2,head_motion,16,6,6,,6,0.5,0.08823529411764706,0
30,2,head_motion,17,6,6,,6,0.5,0.08823529411764706,0
30,2,tongue,18,6,6,,6,0.444,0.07835294117647058,0
30,2,tongue,19,6,6,,6,0.456,0.08047058823529411,0
30,2,tongue,20,6,6,,6,0.5,0.08823529411764706,0
30,2,tongue,21,6,6,,6,0.5,0.08823529411764706,0
30,2,tongue,22,6,6,,6,0.5,0.08823529411764706,0
30,2,tongue,23,6,6,,6,0.5,0.08823529411764706,0
30,2,tongue,24,6,6,,6,0.5,0.08823529411764706,0
30,2,tongue,25,3,3,,3,0.5,0.04411764705882353,0
30,2,tongue,26,3,3,,3,0.5,0.04411764705882353,0
30,2,tongue,27,4,4,,4,0.5,0.058823529411764705,0
30,2,tongue,28,1,1,,1,0.5,0.014705882352941176,0
30,3,chewing,0,1,1,,34,0.5,0.5,0
30,3,chewing,1,1,1,,34,0.5,0.5,0
30,3,facial_emg,2,15,15,,15,0.5,0.22058823529411764,0
30,3,facial_emg,3,15,15,,15,0.5,0.22058823529411764,0
30,3,head_motion,4,29,29,,29,0.5,0.4264705882352941,0
30,3,head_motion,5,29,29,,29,0.5,0.4264705882352941,0
30,3,head_motion,6,29,29,,29,0.5,0.4264705882352941,0
30,3,head_motion,7,29,29,,29,0.5,0.4264705882352941,0
30,3,head_motion,8,29,29,,29,0.5,0.4264705882352941,0
30,3,head_motion,9,29,29,,29,0.5,0.4264705882352941,0
30,3,head_motion,10,29,29,,29,0.5,0.4264705882352941,0
30,3,head_motion,11,29,29,,29,0.5,0.4264705882352941,0
30,3,head_motion,12,29,29,,29,0.5,0.4264705882352941,0
30,3,swallowing,13,19,19,,19,0.5,0.27941176470588236,0
30,3,swallowing,14,19,19,,19,0.5,0.27941176470588236,0
30,3,swallowing,15,19,19,,19,0.5,0.27941176470588236,0
30,3,swallowing,16,19,19,,19,0.5,0.27941176470588236,0
30,3,tongue,17,3,3,,3,0.5,0.04411764705882353,0
30,3,tongue,18,3,3,,3,0.5,0.04411764705882353,0
30,3,tongue,19,3,3,,3,0.5,0.04411764705882353,0
30,3,tongue,20,4,4,,4,0.5,0.058823529411764705,0
30,3,tongue,21,6,6,,6,0.5,0.08823529411764706,0
30,3,tongue,22,6,6,,6,0.5,0.08823529411764706,0
30,3,tongue,23,6,6,,6,0.5,0.08823529411764706,0
30,4,chewing,0,1,1,,34,0.5,0.5,0
30,4,facial_emg,1,6,6,,6,0.5,0.08823529411764706,0
30,4,facial_emg,2,6,6,,6,0.5,0.08823529411764706,0
30,4,head_motion,3,26,26,,26,0.5,0.38235294117647056,0
30,4,head_motion,4,26,26,,26,0.5,0.38235294117647056,0
30,4,head_motion,5,26,26,,26,0.5,0.38235294117647056,0
30,4,head_motion,6,26,26,,26,0.5,0.38235294117647056,0
30,4,head_motion,7,26,26,,26,0.5,0.38235294117647056,0
30,4,head_motion,8,26,26,,26,0.5,0.38235294117647056,0
30,4,head_motion,9,26,26,,26,0.5,0.38235294117647056,0
30,4,swallowing,10,19,19,,19,0.5,0.27941176470588236,0
30,4,swallowing,11,19,19,,19,0.5,0.27941176470588236,0
30,4,swallowing,12,19,19,,19,0.5,0.27941176470588236,0
30,4,swallowing,13,19,19,,19,0.5,0.27941176470588236,0
30,4,swallowing,14,19,19,,19,0.5,0.27941176470588236,0
30,5,chewing,0,1,1,,34,0.5,0.5,0
30,5,chewing,1,1,1,,34,0.5,0.5,0
30,5,facial_emg,2,8,8,,8,0.5,0.11764705882352941,0
30,5,facial_emg,3,8,8,,8,0.5,0.11764705882352941,0
30,5,head_motion,4,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,5,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,6,1,1,,1,0.5,0.014705882352941176,0
30,5,head_motion,7,2,2,,2,0.5,0.029411764705882353,0
