artifact_attenuation,artifact_normalized_parallel_error,b6_reasons,b6_status,clean_interval_preservation,confirmatory,context_projector_constructed,correlation,d_perp_y,dataset_id,delta_snr_db,diagnostic_protocol,e_parallel,e_perp,effective_gamma,evaluation_records_reused,failure_reason,function_evaluations,gamma,latency_seconds,method,overlap_fraction,partition,peak_memory_mb,projector_distance,projector_max_angle_degrees,projector_overlap_fraction,psd_distortion,query_clean_target_used_by_method,query_clean_target_used_for_development_metrics_only,records_are_participants,rrmse,seed_failure_rate,seeds,soft_proximal_lambda,soft_proximal_tau,source_record,status,time_rrmse,trust_radius
14.761455032697583,0.776093407460643,,eligible,0.24649220014535544,False,False,0.9255482595859836,0.023256089671575768,klados_bamidis_v4,2.1983227568922867,klados_b6_gamma_development_v1,0.9982185102741634,0.02325608962910028,0.0,False,,,0.0,,deterministic_hard_Qy,0.40953421608470236,development,,0.02518824708751783,1.872808738356343,0.9993655522086579,0.4675448129283059,False,True,False,0.6390584517179729,,,,,sim44,success,0.6390584517179729,
6.702809545435926,0.6111656529176869,,eligible,0.6232461000726777,False,False,0.952234801701768,0.01162804483578789,klados_bamidis_v4,4.275451304003984,klados_b6_gamma_development_v1,0.7860869087683466,0.011628044795748256,0.0,False,,,0.0,,deterministic_quadratic_soft_proximal,0.40953421608470236,development,,0.02518824708751783,1.872808738356343,0.9993655522086579,0.37153386465496197,False,True,False,0.5031345666695433,,,1.0,0.5,sim44,success,0.5031345666695433,
7.6299901781358255,1.6992291410184648,,eligible,-0.2636570035796615,False,False,0.7450845768583797,0.035566938426486804,klados_bamidis_v4,-4.606696899766756,klados_b6_gamma_development_v1,2.185564218760504,0.035566938607096185,0.0,False,,1000,0.0,83.17206720262766,M2_final_hard_Q_consistency,0.40953421608470236,development,1332.59814453125,0.02518824708751783,1.872808738356343,0.9993655522086579,0.6114392503163139,False,True,False,1.3989157690442824,0.0,20260801;20260802;20260803;20260804;20260805,,,sim44,success,1.3989157690442824,0.1
14.752939613177167,0.777582230451245,,eligible,0.24588012454380181,False,True,0.9260149502264958,0.018737630634109215,klados_bamidis_v4,2.1828761364906644,klados_b6_gamma_development_v1,1.0001334481585131,0.018737630454825762,0.25,False,,,0.25,,deterministic_hard_Qy,0.40953421608470236,development,,0.01864914076379935,1.403502953387832,0.999652209548772,0.46841978836814063,False,True,False,0.6401959374887378,,,,,sim44,success,0.6401959374887378,
6.701236937502706,0.6117389757144436,,eligible,0.6229400622719009,False,True,0.9530406024830647,0.009368815317054609,klados_bamidis_v4,4.267789284756858,klados_b6_gamma_development_v1,0.7868243218459262,0.009368815139761623,0.25,False,,,0.25,,deterministic_quadratic_soft_proximal,0.40953421608470236,development,,0.01864914076379935,1.403502953387832,0.999652209548772,0.3747641245979971,False,True,False,0.5035785888362444,,,1.0,0.5,sim44,success,0.5035785888362444,
7.668571611833982,1.6963444316496807,,eligible,-0.26180689955173375,False,True,0.7459311971248626,0.02860041154226716,klados_bamidis_v4,-4.591356542597971,klados_b6_gamma_development_v1,2.1818538789212534,0.028600411632179395,0.25,False,,1000,0.25,75.87600940093398,M2_final_hard_Q_consistency,0.40953421608470236,development,1332.59814453125,0.01864914076379935,1.403502953387832,0.999652209548772,0.6094183985663374,False,True,False,1.3964472909495107,0.0,20260801;20260802;20260803;20260804;20260805,,,sim44,success,1.3964472909495107,0.1
14.750332735333089,0.7791772415928354,,eligible,0.24523352858899938,False,True,0.9258544962542256,0.02796948465710811,klados_bamidis_v4,2.1624004510597183,klados_b6_gamma_development_v1,1.0021849662236373,0.027969484448222073,0.5,False,,,0.5,,deterministic_hard_Qy,0.40953421608470236,development,,0.031804619415212086,2.4135954960191195,0.9989884661838528,0.4688853161437558,False,True,False,0.641706883854709,,,,,sim44,success,0.641706883854709,
6.6967105749732525,0.6125028982996394,,eligible,0.6226167642944997,False,True,0.9536659160240968,0.013984742328554059,klados_bamidis_v4,4.255864345027872,klados_b6_gamma_development_v1,0.7878068861321685,0.013984742122573798,0.5,False,,,0.5,,deterministic_quadratic_soft_proximal,0.40953421608470236,development,,0.031804619415212086,2.4135954960191195,0.9989884661838528,0.37818671320098046,False,True,False,0.5042704314358902,,,1.0,0.5,sim44,success,0.5042704314358902,
7.70619220427888,1.6943221828040447,,eligible,-0.2606515546819639,False,True,0.7456674491951722,0.04237224849236418,klados_bamidis_v4,-4.582286501257425,klados_b6_gamma_development_v1,2.1792528437743375,0.042372248456908825,0.5,False,,1000,0.5,84.68591026030481,M2_final_hard_Q_consistency,0.40953421608470236,development,1332.59814453125,0.031804619415212086,2.4135954960191195,0.9989884661838528,0.6082445900898751,False,True,False,1.3949898439309971,0.0,20260801;20260802;20260803;20260804;20260805,,,sim44,success,1.3949898439309971,0.1
14.752780870529579,0.7808897745187366,,eligible,0.24454777558327045,False,True,0.9249687488131115,0.04275102607526693,klados_bamidis_v4,2.136875732572187,klados_b6_gamma_development_v1,1.004387641893415,0.04275102587816472,0.75,False,,,0.75,,deterministic_hard_Qy,0.40953421608470236,development,,0.05126939665273019,3.906902760446375,0.9973714489668652,0.4689576506501993,False,True,False,0.6435954040194469,,,,,sim44,success,0.6435954040194469,
